plant_id,sector,plant_state,generator_id,nameplate_capacity_mw,summer_capacity_mw,technology,generation_type,operating_year,retirement_year_or_planned,status,latitude,longitude
7900,Electric Utility,TX,SH6,51.4,47.3,Natural Gas Fired Combustion Turbine,Natural Gas,2010, ,Operating,30.2098,-97.6129
7900,Electric Utility,TX,SH7,51.4,47.3,Natural Gas Fired Combustion Turbine,Natural Gas,2010, ,Operating,30.2098,-97.6129
7900,Electric Utility,TX,SH1,51.4,47.3,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,30.2098,-97.6129
7900,Electric Utility,TX,SH2,51.4,47.3,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,30.2098,-97.6129
7900,Electric Utility,TX,SH3,51.4,47.3,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,30.2098,-97.6129
7900,Electric Utility,TX,SH4,51.4,47.3,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,30.2098,-97.6129
57470,Industrial CHP,SC,MG1,51.4,34.2,Wood/Wood Waste Biomass,Other,2010, ,Operating,34.605,-79.785
6200,Electric Utility,WA,U-1,51.3,42,Conventional Hydroelectric,Hydro,1979, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-2,51.3,42,Conventional Hydroelectric,Hydro,1979, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-3,51.3,42,Conventional Hydroelectric,Hydro,1979, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-4,51.3,42,Conventional Hydroelectric,Hydro,1979, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-5,51.3,42,Conventional Hydroelectric,Hydro,1978, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-6,51.3,42,Conventional Hydroelectric,Hydro,1978, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-7,51.3,42,Conventional Hydroelectric,Hydro,1978, ,Operating,47.346111,-120.0917
6200,Electric Utility,WA,U-8,51.3,42,Conventional Hydroelectric,Hydro,1978, ,Operating,47.346111,-120.0917
766,Electric Utility,HI,W10,51.3,51.2,Petroleum Liquids,Oil,1973, ,Operating,21.388997,-157.9615
766,Electric Utility,HI,W9,51.3,51.2,Petroleum Liquids,Oil,1973, ,Operating,21.388997,-157.9615
54101,Industrial CHP,GA,GEN2,51.2,45,Wood/Wood Waste Biomass,Other,1965, ,Operating,31.166,-85.0951
7962,Electric Utility,DE,2,51,50,Natural Gas Fired Combustion Turbine,Natural Gas,2012, ,Operating,39.279179,-75.62393
55221,Electric Utility,AR,G1,51,47,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,34.5923,-92.2166
55221,Electric Utility,AR,G2,51,47,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,34.5923,-92.2166
55221,Electric Utility,AR,G3,51,47,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,34.5923,-92.2166
55221,Electric Utility,AR,G4,51,47,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,34.5923,-92.2166
55221,Electric Utility,AR,G5,51,47,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,34.5923,-92.2166
55221,Electric Utility,AR,G6,51,47,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,34.5923,-92.2166
544,IPP Non-CHP,CT,11,51,29.3,Petroleum Liquids,Oil,1996, ,Operating,41.209797,-73.10898
544,IPP Non-CHP,CT,12,51,29.2,Petroleum Liquids,Oil,1996, ,Operating,41.209797,-73.10898
544,IPP Non-CHP,CT,13,51,29.9,Petroleum Liquids,Oil,1996, ,Operating,41.209797,-73.10898
544,IPP Non-CHP,CT,14,51,29.7,Petroleum Liquids,Oil,1996, ,Operating,41.209797,-73.10898
10245,Industrial CHP,IN,GEN6,51,51,Other Gases,Other,1969, ,Operating,41.635,-87.1387
58833,IPP Non-CHP,AZ,RH2S,51,51,Solar Photovoltaic,Solar,2015, ,Operating,32.286111,-110.0881
60063,IPP Non-CHP,GA,LVEOK,51,51,Solar Photovoltaic,Solar,2016, ,Operating,32.423798,-82.10282
58686,IPP Non-CHP,ME,HANC1,51,51,Onshore Wind Turbine,Wind,2016, ,Operating,44.760833,-68.14694
57244,IPP Non-CHP,CO,KCW,51,51,Onshore Wind Turbine,Wind,2010, ,Operating,39.3383,-102.3533
56650,IPP Non-CHP,SD,1,51,51,Onshore Wind Turbine,Wind,2009, ,Operating,44.0025,-98.59083
56941,IPP Non-CHP,IL,2,51,51,Onshore Wind Turbine,Wind,2009, ,Operating,41.2269,-88.6836
56094,IPP Non-CHP,OK,GE15,51,51,Onshore Wind Turbine,Wind,2003, ,Operating,36.603967,-99.34005
56094,IPP Non-CHP,OK,GSOO,51,51,Onshore Wind Turbine,Wind,2003, ,Operating,36.603967,-99.34005
56174,IPP Non-CHP,MN,MOR,51,51,Onshore Wind Turbine,Wind,2003, ,Operating,44.0667,-96.0667
60610,Electric Utility,LA,1,50.9,41.3,All Other,Other,2019, ,Operating,29.68455,-91.47062
61925,IPP Non-CHP,NM,CMNM,50.9,50.9,Onshore Wind Turbine,Wind,2018, ,Operating,34.604989,-103.9661
6416,Electric Utility,TX,2,50.8,40,Conventional Hydroelectric,Hydro,1949, ,Operating,33.8181,-96.5692
6416,Electric Utility,TX,1,50.8,50,Conventional Hydroelectric,Hydro,1945, ,Operating,33.8181,-96.5692
60149,IPP Non-CHP,NC,FLS1,50.8,50.8,Solar Photovoltaic,Solar,2016, ,Operating,34.529956,-78.30481
550,Electric Utility,WA,1,50.7,50,Wood/Wood Waste Biomass,Other,1983, ,Operating,48.620336,-118.1111
58666,IPP Non-CHP,KS,1,50.7,50.7,Onshore Wind Turbine,Wind,2015, ,Operating,38.424722,-99.5075
6405,Electric Utility,UT,3,50.6,50.6,Conventional Hydroelectric,Hydro,1964, ,Operating,40.914646,-109.4217
6405,Electric Utility,UT,1,50.6,50.6,Conventional Hydroelectric,Hydro,1963, ,Operating,40.914646,-109.4217
6405,Electric Utility,UT,2,50.6,50.6,Conventional Hydroelectric,Hydro,1963, ,Operating,40.914646,-109.4217
57568,IPP Non-CHP,ME,RHW,50.6,50.6,Onshore Wind Turbine,Wind,2012, ,Operating,44.633611,-70.62778
56392,IPP Non-CHP,ND,1,50.6,50.6,Onshore Wind Turbine,Wind,2006, ,Operating,47.152847,-101.1977
50884,IPP Non-CHP,FL,GEN1,50.5,41.1,Municipal Solid Waste,Other,1983, ,Operating,27.8733,-82.6741
56283,Electric Utility,LA,U-1,50.4,48,Natural Gas Fired Combustion Turbine,Natural Gas,2006, ,Operating,30.1694,-91.9923
56283,Electric Utility,LA,U-2,50.4,46.5,Natural Gas Fired Combustion Turbine,Natural Gas,2006, ,Operating,30.1694,-91.9923
56108,Electric Utility,LA,U-1,50.4,47.9,Natural Gas Fired Combustion Turbine,Natural Gas,2005, ,Operating,30.2554,-92.0433
56108,Electric Utility,LA,U-2,50.4,48,Natural Gas Fired Combustion Turbine,Natural Gas,2005, ,Operating,30.2554,-92.0433
7266,Electric Utility,CA,NA1,50.4,45,Natural Gas Fired Combustion Turbine,Natural Gas,1993, ,Operating,37.652602,-121.0204
8067,Electric Utility,CO,1,50.4,44,Natural Gas Fired Combustion Turbine,Natural Gas,1972,2026,Operating,40.0922,-104.796
8067,Electric Utility,CO,2,50.4,44,Natural Gas Fired Combustion Turbine,Natural Gas,1972,2026,Operating,40.0922,-104.796
59945,IPP Non-CHP,UT,GMSW,50.4,50.4,Solar Photovoltaic,Solar,2016, ,Operating,37.7989,-113.322
62618,IPP Non-CHP,TX,WT,50.4,50.4,Onshore Wind Turbine,Wind,2020, ,Operating,26.492862,-98.44827
60210,IPP Non-CHP,TX,CPWF,50.4,50.4,Onshore Wind Turbine,Wind,2017, ,Operating,34.060333,-101.1876
58908,IPP Non-CHP,MI,1,50.4,50.4,Onshore Wind Turbine,Wind,2014, ,Operating,43.256944,-84.49972
56796,IPP Non-CHP,PA,1,50.4,50.4,Onshore Wind Turbine,Wind,2012, ,Operating,39.7513,-79.7271
57947,IPP Non-CHP,NM,GEN,50.4,50.4,Onshore Wind Turbine,Wind,2011, ,Operating,32.55434,-107.5093
56792,IPP Non-CHP,SD,1,50.4,50.4,Onshore Wind Turbine,Wind,2009, ,Operating,44.4328,-96.4779
56536,IPP Non-CHP,MO,1,50.4,50.4,Onshore Wind Turbine,Wind,2008, ,Operating,40.4535,-95.4683
56537,IPP Non-CHP,MO,1,50.4,50.4,Onshore Wind Turbine,Wind,2008, ,Operating,40.2572,-94.6722
3028,Electric Utility,OR,1,50.3,50.4,Conventional Hydroelectric,Hydro,1958, ,Operating,42.093611,-122.0703
16,Electric Utility,AL,1,50.2,41.5,Conventional Hydroelectric,Hydro,1927, ,Operating,32.680394,-85.91144
16,Electric Utility,AL,2,50.2,41.5,Conventional Hydroelectric,Hydro,1927, ,Operating,32.680394,-85.91144
16,Electric Utility,AL,3,50.2,41.5,Conventional Hydroelectric,Hydro,1927, ,Operating,32.680394,-85.91144
2336,Electric Utility,NV,5,50.2,40,Natural Gas Fired Combined Cycle,Natural Gas,1996, ,Operating,39.5625,-119.525
60624,IPP Non-CHP,NC,PV1,50.2,50.2,Solar Photovoltaic,Solar,2018, ,Operating,36.126912,-78.27311
60623,IPP Non-CHP,NC,PV1,50.2,50.2,Solar Photovoltaic,Solar,2018, ,Operating,35.890485,-78.15515
6089,Electric Utility,MT,1,50,53.1,Conventional Steam Coal,Coal,1958,2021,Operating,47.6785,-104.1567
2367,Electric Utility,NH,6,50,47.9,Conventional Steam Coal,Coal,1957, ,Operating,43.0978,-70.7842
2367,Electric Utility,NH,4,50,47.5,Conventional Steam Coal,Coal,1952, ,Operating,43.0978,-70.7842
1073,Electric Utility,IA,3,50,27.2,Conventional Steam Coal,Coal,1958, ,Operating,41.944039,-91.63917
17,Electric Utility,AL,5,50,46.9,Conventional Hydroelectric,Hydro,1985, ,Operating,32.806025,-86.44489
17,Electric Utility,AL,6,50,46.9,Conventional Hydroelectric,Hydro,1985, ,Operating,32.806025,-86.44489
17,Electric Utility,AL,7,50,46.9,Conventional Hydroelectric,Hydro,1985, ,Operating,32.806025,-86.44489
785,Electric Utility,NE,1,50,41,Conventional Hydroelectric,Hydro,1984, ,Operating,41.2114,-101.6681
6163,Electric Utility,WA,PG7,50,50,Hydroelectric Pumped Storage,Hydro,1973, ,Operating,47.957511,-118.9773
6163,Electric Utility,WA,PG8,50,50,Hydroelectric Pumped Storage,Hydro,1973, ,Operating,47.957511,-118.9773
6415,Electric Utility,OK,1,50,57.5,Conventional Hydroelectric,Hydro,1970, ,Operating,34.138779,-94.6845
6415,Electric Utility,OK,2,50,57.5,Conventional Hydroelectric,Hydro,1970, ,Operating,34.138779,-94.6845
381,Electric Utility,CA,1,50,50,Conventional Hydroelectric,Hydro,1969, ,Operating,37.809388,-120.2993
381,Electric Utility,CA,2,50,50,Conventional Hydroelectric,Hydro,1969, ,Operating,37.809388,-120.2993
2166,Electric Utility,MO,3,50,57.5,Conventional Hydroelectric,Hydro,1961, ,Operating,36.597,-93.3086
2166,Electric Utility,MO,4,50,53,Conventional Hydroelectric,Hydro,1961, ,Operating,36.597,-93.3086
2166,Electric Utility,MO,1,50,53,Conventional Hydroelectric,Hydro,1959, ,Operating,36.597,-93.3086
2166,Electric Utility,MO,2,50,53,Conventional Hydroelectric,Hydro,1959, ,Operating,36.597,-93.3086
3077,Electric Utility,OR,2,50,50,Conventional Hydroelectric,Hydro,1953, ,Operating,44.7224,-122.2511
320,Electric Utility,CA,1,50,50,Conventional Hydroelectric,Hydro,1951, ,Operating,37.139,-119.4898
320,Electric Utility,CA,2,50,50,Conventional Hydroelectric,Hydro,1951, ,Operating,37.139,-119.4898
6417,Electric Utility,TN,2,50,50,Conventional Hydroelectric,Hydro,1951, ,Operating,36.0972,-85.8274
10154,Industrial CHP,TX,GEN2,50,50,Natural Gas Fired Combustion Turbine,Natural Gas,2020, ,Operating,29.2293,-95.1952
10154,Industrial CHP,TX,GEN3,50,50,Natural Gas Fired Combustion Turbine,Natural Gas,2020, ,Operating,29.2293,-95.1952
61241,IPP Non-CHP,TX,VC-1,50,43,Natural Gas Fired Combustion Turbine,Natural Gas,2020, ,Operating,28.7853,-97.0093
61241,IPP Non-CHP,TX,VC-2,50,43,Natural Gas Fired Combustion Turbine,Natural Gas,2020, ,Operating,28.7853,-97.0093
61242,IPP Non-CHP,TX,VP-1,50,50,Natural Gas Fired Combustion Turbine,Natural Gas,2019, ,Operating,28.695805,-96.94541
61242,IPP Non-CHP,TX,VP-2,50,50,Natural Gas Fired Combustion Turbine,Natural Gas,2019, ,Operating,28.695805,-96.94541
55517,IPP Non-CHP,CT,CTG6,50,44.3,Natural Gas Fired Combustion Turbine,Natural Gas,2018, ,Operating,41.448694,-72.83536
55517,IPP Non-CHP,CT,CTG7,50,44.3,Natural Gas Fired Combustion Turbine,Natural Gas,2018, ,Operating,41.448694,-72.83536
57206,Electric Utility,AK,1,50,44,Natural Gas Fired Combustion Turbine,Natural Gas,2014, ,Operating,60.499444,-150.9972
57027,Electric Utility,CA,CPP1,50,49.4,Natural Gas Fired Combustion Turbine,Natural Gas,2011, ,Operating,33.858056,-117.8617
57027,Electric Utility,CA,CPP2,50,48,Natural Gas Fired Combustion Turbine,Natural Gas,2011, ,Operating,33.858056,-117.8617
57027,Electric Utility,CA,CPP3,50,48,Natural Gas Fired Combustion Turbine,Natural Gas,2011, ,Operating,33.858056,-117.8617
57027,Electric Utility,CA,CPP4,50,49.4,Natural Gas Fired Combustion Turbine,Natural Gas,2011, ,Operating,33.858056,-117.8617
56143,Electric Utility,CA,1,50,50,Natural Gas Fired Combustion Turbine,Natural Gas,2006, ,Operating,33.9636,-117.4528
56143,Electric Utility,CA,2,50,50,Natural Gas Fired Combustion Turbine,Natural Gas,2006, ,Operating,33.9636,-117.4528
56026,Electric Utility,CA,CTG1,50,50,Natural Gas Fired Combined Cycle,Natural Gas,2005, ,Operating,37.3767,-121.9508
56026,Electric Utility,CA,CTG2,50,50,Natural Gas Fired Combined Cycle,Natural Gas,2005, ,Operating,37.3767,-121.9508
56041,IPP Non-CHP,CA,M3,50,51,Natural Gas Fired Combined Cycle,Natural Gas,2005, ,Operating,33.9986,-118.2219
56188,IPP Non-CHP,NY,CTG,50,47,Natural Gas Fired Combined Cycle,Natural Gas,2005, ,Operating,40.736611,-73.38842
7947,Electric Utility,MN,1,50,44,Natural Gas Fired Combustion Turbine,Natural Gas,2003, ,Operating,47.544582,-95.12965
50152,Industrial CHP,LA,CSTG,50,50,Natural Gas Fired Combined Cycle,Natural Gas,2002, ,Operating,29.9861,-90.4414
55786,IPP Non-CHP,NY,CT01,50,42.5,Natural Gas Fired Combustion Turbine,Natural Gas,2002, ,Operating,40.7861,-73.2931
55786,IPP Non-CHP,NY,CT02,50,42.5,Natural Gas Fired Combustion Turbine,Natural Gas,2002, ,Operating,40.7861,-73.2931
10030,IPP CHP,DE,KD-1,50,44,Natural Gas Fired Combined Cycle,Natural Gas,2001, ,Operating,39.149549,-75.54734
10030,IPP CHP,DE,KD-2,50,44,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,39.149549,-75.54734
55202,Electric Utility,IL,5,50,35,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,38.1114,-89.3467
55202,Electric Utility,IL,6,50,35,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,38.1114,-89.3467
55202,Electric Utility,IL,7,50,35,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,38.1114,-89.3467
55202,Electric Utility,IL,8,50,35,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,38.1114,-89.3467
55517,IPP Non-CHP,CT,CTG1,50,45.5,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,41.448694,-72.83536
55517,IPP Non-CHP,CT,CTG2,50,42.6,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,41.448694,-72.83536
55517,IPP Non-CHP,CT,CTG3,50,45.2,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,41.448694,-72.83536
55517,IPP Non-CHP,CT,CTG4,50,43.6,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,41.448694,-72.83536
55517,IPP Non-CHP,CT,CTG5,50,44.8,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,41.448694,-72.83536
3559,Electric Utility,TX,9,50,42,Natural Gas Fired Combined Cycle,Natural Gas,1996, ,Operating,25.9131,-97.5214
7449,Electric Utility,CA,NA1,50,49.3,Natural Gas Fired Combustion Turbine,Natural Gas,1996, ,Operating,38.088138,-121.3869
664,Electric Utility,FL,8,50,36,Natural Gas Fired Combined Cycle,Natural Gas,1965,2021,Operating,29.6461,-82.3208
377,Electric Utility,CA,5,50,40,Natural Gas Steam Turbine,Natural Gas,1964, ,Operating,34.1556,-118.2782
1230,Electric Utility,KS,1,50,52,Natural Gas Steam Turbine,Natural Gas,1963, ,Operating,37.1611,-100.7619
3992,Electric Utility,WI,7,50,47.4,Natural Gas Steam Turbine,Natural Gas,1961, ,Operating,43.0789,-89.3744
377,Electric Utility,CA,4,50,40,Natural Gas Steam Turbine,Natural Gas,1959, ,Operating,34.1556,-118.2782
2444,Electric Utility,NM,7,50,46,Natural Gas Steam Turbine,Natural Gas,1958,2023,Operating,31.8047,-106.5472
2444,Electric Utility,NM,6,50,45,Natural Gas Steam Turbine,Natural Gas,1957,2022,Operating,31.8047,-106.5472
3992,Electric Utility,WI,6,50,47.6,Natural Gas Steam Turbine,Natural Gas,1957, ,Operating,43.0789,-89.3744
1007,Electric Utility,IN,1,50,43,Natural Gas Fired Combined Cycle,Natural Gas,1950, ,Operating,40.0969,-85.9714
1007,Electric Utility,IN,2,50,44,Natural Gas Fired Combined Cycle,Natural Gas,1950, ,Operating,40.0969,-85.9714
55787,IPP Non-CHP,NY,CT01,50,42.5,Petroleum Liquids,Oil,2002, ,Operating,40.957053,-72.86588
55787,IPP Non-CHP,NY,CT02,50,42.5,Petroleum Liquids,Oil,2002, ,Operating,40.957053,-72.86588
2081,Electric Utility,MO,11,50,46.7,Petroleum Liquids,Oil,1972, ,Operating,39.1228,-94.5606
2081,Electric Utility,MO,12,50,40.9,Petroleum Liquids,Oil,1972, ,Operating,39.1228,-94.5606
1507,IPP Non-CHP,ME,2,50,47.8,Petroleum Liquids,Oil,1958, ,Operating,43.7508,-70.1567
1507,IPP Non-CHP,ME,1,50,50.1,Petroleum Liquids,Oil,1957, ,Operating,43.7508,-70.1567
766,Electric Utility,HI,W4,50,47.7,Petroleum Liquids,Oil,1950, ,Operating,21.388997,-157.9615
766,Electric Utility,HI,W3,50,47.2,Petroleum Liquids,Oil,1947, ,Operating,21.388997,-157.9615
10252,Industrial CHP,TN,NO.1,50,46.5,Wood/Wood Waste Biomass,Other,2006, ,Operating,36.5489,-82.5667
10525,IPP Non-CHP,NC,1UNI,50,47,Wood/Wood Waste Biomass,Other,1990, ,Operating,35.130193,-77.16788
10472,Commercial Non-CHP,CA,GEN1,50,45,Landfill Gas,Other,1986, ,Operating,34.0233,-118.0241
50296,Industrial CHP,TN,GEN1,50,50,Wood/Wood Waste Biomass,Other,1985, ,Operating,35.0471,-88.2661
54101,Industrial CHP,GA,GEN1,50,45,Wood/Wood Waste Biomass,Other,1963, ,Operating,31.166,-85.0951
10605,Industrial CHP,GA,GEN4,50,50,Wood/Wood Waste Biomass,Other,1960, ,Operating,31.175406,-81.52164
2367,Electric Utility,NH,5,50,43.1,Wood/Wood Waste Biomass,Other,1955, ,Operating,43.0978,-70.7842
61811,IPP Non-CHP,CO,PCEC,50,50,Solar Photovoltaic,Solar,2018, ,Operating,39.68646,-104.014
62440,IPP Non-CHP,NV,TECH5,50,50,Solar Photovoltaic,Solar,2020, ,Operating,35.899694,-114.9263
60989,IPP Non-CHP,TX,PV1,50,50,Solar Photovoltaic,Solar,2017, ,Operating,30.45512,-103.4747
60682,IPP Non-CHP,TX,PEARL,50,50,Solar Photovoltaic,Solar,2017, ,Operating,30.98784,-102.2683
59702,IPP Non-CHP,UT,1,50,50,Solar Photovoltaic,Solar,2015, ,Operating,38.960519,-112.3633
60449,IPP Non-CHP,UT,PSII,50,50,Solar Photovoltaic,Solar,2016, ,Operating,39.1625,-112.343
62015,IPP Non-CHP,CA,M2BAR,50,50,Solar Photovoltaic,Solar,2020, ,Operating,36.216806,-119.8964
60336,IPP Non-CHP,CA,MSF1,50,50,Solar Photovoltaic,Solar,2018, ,Operating,33.176627,-115.5728
61084,Electric Utility,NV,LNING,50,50,Solar Photovoltaic,Solar,2017, ,Operating,38.546947,-118.1916
62465,IPP Non-CHP,CA,GEN01,50,50,Solar Photovoltaic,Solar,2020, ,Operating,36.716,-120.415
62464,IPP Non-CHP,CA,GEN01,50,50,Solar Photovoltaic,Solar,2020, ,Operating,36.716,-120.415
61697,IPP Non-CHP,TX,IVORY,50,50,Solar Photovoltaic,Solar,2018, ,Operating,32.713326,-101.8852
61646,IPP Non-CHP,LA,LA3WB,50,50,Solar Photovoltaic,Solar,2020, ,Operating,30.465105,-91.33186
59669,IPP Non-CHP,NC,IS054,50,50,Solar Photovoltaic,Solar,2018, ,Operating,35.213697,-77.71241
60552,IPP Non-CHP,MS,HATTI,50,50,Solar Photovoltaic,Solar,2017, ,Operating,31.275828,-89.30116
59691,IPP Non-CHP,FL,GCSC3,50,50,Solar Photovoltaic,Solar,2017, ,Operating,30.470351,-87.33519
61512,IPP Non-CHP,NC,GEN1,50,50,Solar Photovoltaic,Solar,2017, ,Operating,36.475369,-78.31508
63579,IPP Non-CHP,NM,BSEC,50,50,Solar Photovoltaic,Solar,2019, ,Operating,35.016,-106.098
60885,IPP Non-CHP,NV,BSII,50,50,Solar Photovoltaic,Solar,2017, ,Operating,35.85,-114.944
59531,IPP Non-CHP,CA,BRDN,50,50,Solar Photovoltaic,Solar,2020, ,Operating,36.941111,-119.96
60413,IPP Non-CHP,AZ,AZPV1,50,50,Solar Photovoltaic,Solar,2016, ,Operating,33.053,-111.34
61561,IPP Non-CHP,NC,GEN1,50,50,Solar Photovoltaic,Solar,2017, ,Operating,34.823522,-78.62345
62422,IPP Non-CHP,MI,ASP01,50,50,Solar Photovoltaic,Solar,2020, ,Operating,43.02268,-83.94527
58003,IPP Non-CHP,CA,SPS50,50,50,Solar Photovoltaic,Solar,2012, ,Operating,35.898333,-119.4353
61657,Electric Utility,FL,PV1,50,49.6,Solar Photovoltaic,Solar,2019, ,Operating,27.719139,-82.03389
60186,IPP Non-CHP,CA,DSR1,50,48,Solar Photovoltaic,Solar,2016, ,Operating,34.655556,-118.2807
59317,IPP Non-CHP,CA,BEAC4,50,47,Solar Photovoltaic,Solar,2016, ,Operating,35.253611,-118.0269
58121,Electric Utility,MI,GEN3,50,50,Onshore Wind Turbine,Wind,2016, ,Operating,43.8825,-83.16139
59838,IPP Non-CHP,NM,GEN1,50,50,Onshore Wind Turbine,Wind,2016, ,Operating,33.901781,-103.3468
57285,IPP Non-CHP,PA,1,50,48.2,Onshore Wind Turbine,Wind,2012, ,Operating,40.729207,-78.28735
57830,IPP Non-CHP,IA,NORD,50,50,Onshore Wind Turbine,Wind,2012, ,Operating,42.006111,-94.23778
57319,IPP Non-CHP,WA,1,50,50,Onshore Wind Turbine,Wind,2011, ,Operating,45.9192,-120.3039
57635,Electric Utility,WA,LW1,50,50,Onshore Wind Turbine,Wind,2010, ,Operating,45.744171,-120.7836
56819,Electric Utility,KS,1,50,50,Onshore Wind Turbine,Wind,2009, ,Operating,37.369167,-98.46028
56750,IPP Non-CHP,MN,1,50,50,Onshore Wind Turbine,Wind,2008, ,Operating,44.057778,-95.2525
56295,IPP Non-CHP,CA,1,50,50,Onshore Wind Turbine,Wind,2005, ,Operating,32.705556,-116.3425
55740,IPP Non-CHP,WY,GEN1,50,50,Onshore Wind Turbine,Wind,2001, ,Operating,41.7172,-106.1077
57483,IPP Non-CHP,CA,CTG1,49.9,49.9,Natural Gas Fired Combustion Turbine,Natural Gas,2012, ,Operating,37.789167,-121.6019
57483,IPP Non-CHP,CA,CTG2,49.9,49.9,Natural Gas Fired Combustion Turbine,Natural Gas,2012, ,Operating,37.789167,-121.6019
57483,IPP Non-CHP,CA,CTG3,49.9,49.9,Natural Gas Fired Combustion Turbine,Natural Gas,2012, ,Operating,37.789167,-121.6019
57483,IPP Non-CHP,CA,CTG4,49.9,49.9,Natural Gas Fired Combustion Turbine,Natural Gas,2012, ,Operating,37.789167,-121.6019
6058,Electric Utility,MN,2,49.9,49.5,Natural Gas Fired Combustion Turbine,Natural Gas,2002, ,Operating,44.0322,-92.4908
55851,Industrial CHP,CA,GT 1,49.9,45.4,Natural Gas Fired Combustion Turbine,Natural Gas,2002, ,Operating,38.0736,-122.1411
55541,IPP Non-CHP,CA,CTG1,49.9,46.7,Natural Gas Fired Combustion Turbine,Natural Gas,2001, ,Operating,33.910873,-116.553
